doc_id;sentence;class;event;date
102;De ontvangst van uw verzoek heb ik u schriftelijk bevestigd bij brief van 2 september 2021, met kenmerk 2021-0000179045.;ontvangst verzoek bevestigd;ontvangst van uw verzoek heb ik u schriftelijk bevestigd bij brief;2021-09-02
102;Op 21 september 2012 hebben medewerkers van mijn ministerie met u gesproken over de invulling van uw verzoek.;contact;hebben medewerkers van mijn ministerie met u gesproken over de invulling van uw verzoek;2012-09-21
67;Op 30 juli 2020 is een Wob-verzoek ingediend.;verzoek datum;is een Wob-verzoek ingediend;2020-07-30
67;Wet openbaarheid van bestuur Bij brief van 30 juli 2020 is het verzoek aangemerkt als een verzoek in gevolge de Wet openbaarheid van bestuur (hierna: Wob).;overig;is het verzoek aangemerkt als een verzoek in gevolge de Wet openbaarheid van bestuur (hierna: Wob);2020-07-30
67;Wijze van openbaarmaking Dit besluit zal binnen vijf werkdagen na toezending geanonimiseerd op www.rijksoverheid.nl worden geplaatst en is via de volgende link te raadplegen: http://www.rijksoverheid.nl/documenten?trefwoorden=&periode-van=&periode- tot=&onderdeel=Ministerie+van+Sociale+Zaken+en+Werkgelenheid&type=Wob-verzoek Datum: 20 januari 2022 Hoogachtend, de Minister van Sociale Zaken en Werkgelegenheid, namens deze, Mevr.;besluit datum;Datum;2022-01-20
28;BJ Den Haag www.rijksoverheid.nl Contact minocw.nl Per e-mail verzonden aan Onze referentie Bijlagen D atum 8 juli 2022 2 B e treft Besluit op uw informatieverzoek;besluit datum;D atum;2022-07-08
28;In uw verzoek van 29 maart 2022, door mij op dezelfde dag ontvangen via het webformulier op rijksoverheid.nl, heeft u het ministerie van Onderwijs, Cultuur en Wetenschap (hierna: OCW) gevraagd informatie openbaar te maken over het Nationaal Platform Levenlang Ontwikkelen (NPLO) (ook wel ikwilverderleren.nl genoemd).;verzoek datum;heeft u het ministerie van Onderwijs, Cultuur en Wetenschap (hierna: OCW) gevraagd informatie openbaar te maken;2022-03-29
28;Op 12 april 2022 heeft er een gesprek plaatsgevonden waarbij u en uw collega aanwezig waren.;contact;heeft er een gesprek plaatsgevonden;2022-04-12
28;Op 20 april 2022 heeft u een formele ontvangstbevestiging ontvangen waarin de bovenstaande afspraken zijn bevestigd.;overig;heeft u een formele ontvangstbevestiging ontvangen waarin de bovenstaande afspraken zijn bevestigd;2022-04-20
28;Op 24 mei 2022 heeft een Woo-jurist van OCW telefonisch contact met u opgenomen en aangegeven dat de termijn onhaalbaar is gebleken.;contact;heeft een Woo-jurist van OCW telefonisch contact met u opgenomen en aangegeven dat de termijn onhaalbaar is gebleken;2022-05-24
28;Hierover bent u op 21 juni 2022 op de hoogte gesteld.;contact;bent u op de hoogte gesteld;2022-06-21
28;Wettelijk kader Per 1 mei 2022 is de Wet open overheid (hierna: Woo) in werking getreden waarmee de Wet openbaarheid van bestuur niet meer geldig is.;inwerking treden van Woo;is de Wet open overheid (hierna: Woo) in werking getreden waarmee de Wet openbaarheid van bestuur niet meer geldig is;2022-05-01
28;Vanaf 1 mei 2022 kan ik daarom geen Wob-besluiten meer nieten.;inwerking treden van Woo;kan ik daarom geen Wob-besluiten meer nieten;2022-05-01
110;Datum 14 maart 2022;besluit datum;Datum;2022-03-14
110;, Via het contactformulier op www.rijksoverheid.nl heeft u op 17 februari 2022 verzocht om informatie over de totstandkoming van de Wet inkomstenbelasting 2001.;verzoek datum;verzocht om informatie;2022-02-17
110;De ontvangst van uw verzoek heb ik u schriftelijk bevestigd bij brief van 3 maart 2022, met kenmerk 2022-0000062729.;ontvangst verzoek bevestigd;ontvangst van uw verzoek heb ik u schriftelijk bevestigd bij brief;2022-03-03
32;Zaken Rijnstraat 50 Krijn Taconiskade 278 Den Haag 1087 HW AMSTERDAM Postbus 16375 2500 BJ Den Haag www.rijksoverheid.nl Per e-mail verstuurd: Contact Dienstpostbus Woo Dienstpostbus.Woo@minocw.nl Onze referentie 34010651 (2022-076) Bijlagen Datum 20 september 2022 1 – Relevante wetsartikelen Betreft Besluit op uw Woo-verzoek Bezwaar Als u belang hebt bij dit besluit, dan kunt u hiertegen binnen 6 weken, gerekend vanaf de verzenddatum, bezwaar maken.;besluit datum;Datum;2022-09-20
32;In uw verzoek van 5 september 2022, ontvangen per e-mail op dezelfde datum, heeft u het ministerie van Onderwijs, Cultuur en Wetenschap verzocht om een specifieke beschikking openbaar te maken.;verzoek datum;heeft u het ministerie van Onderwijs, Cultuur en Wetenschap verzocht om een specifieke beschikking openbaar te maken;2022-09-05
76;Op 24 augustus 2021 is een verzoek ingediend om openbaarmaking van geanonimiseerde getuigenverklaringen inzake dossier 2007885.;verzoek datum;is een verzoek ingediend om openbaarmaking;2021-08-24
76;Wet openbaarheid van bestuur Bij brief van 30 augustus 2021 is het verzoek aangemerkt als een verzoek in gevolge de Wet openbaarheid van bestuur (hierna: Wob).;overig;is het verzoek aangemerkt als een verzoek in gevolge de Wet openbaarheid van bestuur (hierna: Wob);2021-08-30
76;Datum: 13 april 2022 Hoogachtend,de Minister van Sociale Zaken en Werkgelegenheid, namens deze, Dit is een beschikking in de zin van artikel 1:3, tweede lid, van de Awb.;besluit datum;Datum;2022-04-13
107;Per e-mail: 17 januari 2021 Datum 4 april 2022;besluit datum;Datum;2022-04-04
107;, In uw email van 17 januari 2021 heeft u met een beroep op de Wet openbaarheid van bestuur (hierna: Wob) verzocht om informatie over de Regeling Overdrachtsbelasting, verruiming termijn bij doorverkoop.;verzoek datum;heeft u met een beroep op de Wet openbaarheid van bestuur (hierna: Wob) verzocht om informatie;2021-01-17
107; Wat zijn de achtergronden/redenen geweest voor de totstandkoming van de regeling Overdrachtsbelasting, verruiming termijn bij doorverkoop.” De ontvangst van uw verzoek heb ik u schriftelijk bevestigd bij brief van 21 januari 2021, met kenmerk 2021-0000011999.;ontvangst verzoek bevestigd;ontvangst van uw verzoek heb ik u schriftelijk bevestigd bij brief;2021-01-21
114;Datum 25 maart 2022;besluit datum;Datum;2022-03-25
114;, In uw email van 1 augustus 2021 heeft u met een beroep op de Wet openbaarheid van bestuur (hierna: Wob) verzocht om informatie over AI- toepassingen door de Douane.;verzoek datum;heeft u met een beroep op de Wet openbaarheid van bestuur (hierna: Wob) verzocht om informatie;2021-08-01
114;De ontvangst van uw verzoek heb ik u schriftelijk bevestigd op 10 augustus 2021, met kenmerk 2021-0000164560.;ontvangst verzoek bevestigd;ontvangst van uw verzoek heb ik u schriftelijk bevestigd;2021-08-10
114;In augustus 2021 heeft u met de woordvoerder van Douane telefonisch gesproken over de inhoud van uw Wob-verzoek en is aangeboden u een presentatie te geven omtrent AI.;contact;heeft u met de woordvoerder van Douane telefonisch gesproken over de inhoud van uw Wob-verzoek en is aangeboden u een presentatie te geven omtrent AI;2021-08-15
114;Op 2 november 2021 heeft u met een woordvoerder telefonisch gesproken over de voortgang van uw Wob-verzoek.;contact;heeft u met een woordvoerder telefonisch gesproken over de voortgang van uw Wob-verzoek;2021-11-02
114;Op 30 november 2021 heeft u wegens het niet tijdig Directie Juridische Zaken beslissen een ingebrekestelling ingediend.;overig;heeft u wegens het niet tijdig Directie Juridische Zaken beslissen een ingebrekestelling ingediend;2021-11-30
114;De ontvangst van uw ingebrekestelling is op 1 december 2021 bevestigd.;overig;ontvangst van uw ingebrekestelling is bevestigd;2021-12-01
78;Onze referentie Datum 12 oktober 2022 Wob/2022/039;besluit datum;Datum;2022-10-12
78;5.1,2,E 2 Op 25 februari 2022 heb ik uw gegevensverzoek ontvangen waarin u vraagt om openbaarmaking van informatie.;verzoek ontvangen;heb ik uw gegevensverzoek ontvangen waarin u vraagt om openbaarmaking van informatie;2022-02-25
78;ProcedureDe ontvangst van uw verzoek is digitaal bevestigd op 25 februari 2022.;ontvangst verzoek bevestigd;ontvangst van uw verzoek is digitaal bevestigd;2022-02-25
78;Wettelijk kader Op 1 mei 2022 is de Wet openbaarheid van bestuur (hierna te noemen Wob) ingetrokken en vervangen door de Wet open overheid (hierna te noemen Woo).;inwerking treden van Woo;is de Wet openbaarheid van bestuur (hierna te noemen Wob) ingetrokken en vervangen door de Wet open overheid (hierna te noemen Woo);2022-05-01
11;Datum: 5 april 2022;besluit datum;Datum;2022-04-05
11;heer/mevrouw Bij e-mail van 20 november 2020 heeft u met een beroep op de Wet openbaarheid van bestuur (hierna: Wob) verzocht om van informatie naar aanleiding van de, in 2019, afgeschoten edelherten in Oostvaardersplassen, waarbij er ongeveer 1250 edelherten voor menselijke consumptie zijn aangeboden door een onderneming.;verzoek datum;heeft u met een beroep op de Wet openbaarheid van bestuur (hierna: Wob) verzocht om van informatie;2020-11-20
11;De ontvangst van uw verzoek is bevestigd bij e-mail van 23 november 2020 met kenmerk 20-0875.;ontvangst verzoek bevestigd;ontvangst van uw verzoek is bevestigd bij e-mail;2020-11-23
11;Bij brief van 14 december 2020 is de beslistermijn met vier weken verdaagd.;beslistermijn verdaagd;is de beslistermijn met vier weken verdaagd;2020-12-14
8;Datum 14 september 2022;besluit datum;Datum;2022-09-14
8;Geachte , In uw e-mail van 3 augustus 2022 heeft u mijn ministerie verzocht om een extra zoekslag te verrichten en aanvullende documenten te verstrekken die per abuis zouden ontbreken bij de afhandeling van uw eerdere verzoek (2022-018).;verzoek datum;heeft u mijn ministerie verzocht om een extra zoekslag te verrichten en aanvullende documenten te verstrekken;2022-08-03
8;Uw verzoek is op 18 augustus 2022 in behandeling genomen.;overig;verzoek is in behandeling genomen;2022-08-18
8;Op 12 september 2022 is u bericht dat uw 11 vragen in ieder geval 2 documenten hebben opgeleverd die nog niet zijn beoordeeld.;contact;is u bericht dat uw 11 vragen in ieder geval 2 documenten hebben opgeleverd die nog niet zijn beoordeeld;2022-09-12
37;Den Haag 2500 EX Contactpersoon Woo-verzoeken-artikel4.1@minienw.nl Datum 20 juni 2022 Kenmerk;besluit datum;Datum;2022-06-20
37;Met uw verzoek van 27 mei 2022 heeft u mij gevraagd om documenten openbaar te maken inzake de totstandkoming van de geluidsnorm voor windturbines.;verzoek datum;heeft u mij gevraagd om documenten openbaar te maken;2022-05-27
37;Verloop procedure De ontvangst van uw verzoek is schriftelijk bevestigd per brief op 27 mei 2022 met het kenmerk 2022-38.;ontvangst verzoek bevestigd;ontvangst van uw verzoek is schriftelijk bevestigd per brief;2022-05-27
37;Over uw verzoek heeft u op 10 juni 2022 een digitaal overleg gehad met twee medewerkers van het Ministerie van Infrastructuur en Waterstaat.;contact;digitaal overleg gehad met twee medewerkers van het Ministerie van Infrastructuur en Waterstaat;2022-06-10
22;Waterkwaliteit, Ondergrond en Marien Postbus 20901 Den Haag 2500 EX Contactpersoon wob-loket@minienw.nl Ons kenmerk IENW/BSK-2022/18711 Datum 10 maart 2022 Betreft Wob-verzoek 2021-56 Geachte , In uw e-mail van 21 september 2021 heeft u met een beroep op de Wet openbaarheid van bestuur (hierna: Wob) verzocht om documenten met betrekking tot de collectieve zuivering afvalwater gewasbeschermingsmiddelen afvalwaterzuiveringsinstallatie Nieuwe Waterweg in de gemeente Westland.;besluit datum;Datum;2022-03-10
22;Waterkwaliteit, Ondergrond en Marien Postbus 20901 Den Haag 2500 EX Contactpersoon wob-loket@minienw.nl Ons kenmerk IENW/BSK-2022/18711 Datum 10 maart 2022 Betreft Wob-verzoek 2021-56 Geachte , In uw e-mail van 21 september 2021 heeft u met een beroep op de Wet openbaarheid van bestuur (hierna: Wob) verzocht om documenten met betrekking tot de collectieve zuivering afvalwater gewasbeschermingsmiddelen afvalwaterzuiveringsinstallatie Nieuwe Waterweg in de gemeente Westland.;verzoek datum;heeft u met een beroep op de Wet openbaarheid van bestuur (hierna: Wob) verzocht om documenten;2021-09-21
22;Verloop van de procedure De ontvangst van uw verzoek is schriftelijk bevestigd bij e-mail van 22 september 2021.;ontvangst verzoek bevestigd;ontvangst van uw verzoek is schriftelijk bevestigd bij e-mail;2021-09-22
22;Over dit verzoek hebt u op 1 oktober 2021 contact gehad met een medewerker van het ministerie.;contact;contact gehad met een medewerker van het ministerie;2021-10-01
22;In de e-mail van 1 oktober 2021 is aan u de volgende link naar het rapport toegestuurd: https://www.rivm.nl/publicaties/risicogrenzen-voor-bromaat-in-oppervlaktewater-afleiding-volgens-methodiek-van#abstracten Bij e-mail van 19 oktober 2021 is de beslistermijn op uw verzoek met vier weken verdaagd.;overig;is aan u de volgende link naar het rapport toegestuurd;2021-10-01
22;In de e-mail van 1 oktober 2021 is aan u de volgende link naar het rapport toegestuurd: https://www.rivm.nl/publicaties/risicogrenzen-voor-bromaat-in-oppervlaktewater-afleiding-volgens-methodiek-van#abstracten Bij e-mail van 19 oktober 2021 is de beslistermijn op uw verzoek met vier weken verdaagd.;beslistermijn verdaagd;is de beslistermijn op uw verzoek met vier weken verdaagd;2021-10-19
22;Bij e-mail van 15 november 2021 is aan u medegedeeld dat de beslistermijn is opgeschort met twee weken vanwege het vragen van zienswijzen aan derden.;beslistermijn verdaagd;is aan u medegedeeld dat de beslistermijn is opgeschort met twee weken vanwege het vragen van zienswijzen aan derden;2021-11-15
22;Bij e-mail van 30 november 2021 is aan u medegedeeld dat de opschorting is geëindigd en de beslistermijn is verstreken.;contact;is aan u medegedeeld dat de opschorting is geëindigd en de beslistermijn is verstreken;2021-11-30
22;Zienswijzen Bij e-mail van 15 november 2021 bent u erover geïnformeerd dat er derde belanghebbenden zijn bij de openbaarmaking van de documenten en dat deze in de gelegenheid zijn gesteld hierover hun zienswijze te geven.;contact;bent u erover geïnformeerd dat er derde belanghebbenden zijn bij de openbaarmaking van de documenten en dat deze in de gelegenheid zijn gesteld hierover hun zienswijze te geven;2021-11-15
17;D atum 14 januari 2022;besluit datum;D atum;2022-01-14
17;, In uw brief van 15 november 2021 heeft u, met een beroep op de Wet openbaarheid van bestuur (hierna: Wob), verzocht om informatie.;verzoek datum;heeft u, met een beroep op de Wet openbaarheid van bestuur (hierna: Wob), verzocht om informatie;2021-11-15
17;Procedure De ontvangst van uw verzoek is schriftelijk bevestigd op 18 november 2021, referentienummer Wob/2021/276.;ontvangst verzoek bevestigd;ontvangst van uw verzoek is schriftelijk bevestigd;2021-11-18
72;Datum 30 augustus 2022;besluit datum;Datum;2022-08-30
72;, In uw verzoek van 13 januari 2022, door mij per e-mail ontvangen op diezelfde dag, heeft u mij gevraagd informatie openbaar te maken over de suikertaks en of alle daarmee direct verband houdende onderwerpen over de periode van 1 januari 2021 tot en met 13 januari 2022.;verzoek datum;heeft u mij gevraagd informatie openbaar te maken;2022-01-13
72;Vanaf 1 mei 2022 is de Wob vervangen door de Woo.;inwerking treden van Woo;is de Wob vervangen door de Woo;2022-05-01
72;De Woo kent geen overgangsrecht, dit betekent dat vanaf 1 mei de Woo geldt.;inwerking treden van Woo;Woo geldt;2020-05-01
72;Op 18 januari 2022 heeft u bericht ontvangen dat uw verzoek in goede orde is ontvangen.;ontvangst verzoek bevestigd;heeft u bericht ontvangen dat uw verzoek in goede orde is ontvangen;2022-01-18
72;Over dit verzoek heeft u op 3 februari 2022 contact gehad met enkele medewerkers van mijn ministerie.;contact;contact gehad met enkele medewerkers van mijn ministerie;2022-02-03
72;Directie Juridische Zaken Op 13 mei 2022 heeft u mij tot 15 juni 2022 de tijd gegeven om op uw verzoek te beslissen.;overig;heeft u mij tot 15 juni 2022 de tijd gegeven om op uw verzoek te beslissen;2022-05-13
72;Zienswijzen Op 12 mei 2022 heb ik u per e-mail laten weten dat de betrokken belanghebbenden zijn gevraagd hun mening te geven over de voorgenomen openbaarmaking van de door u gevraagde informatie.;contact;heb ik u per e-mail laten weten dat de betrokken belanghebbenden zijn gevraagd hun mening te geven over de voorgenomen openbaarmaking van de door u gevraagde informatie;2022-05-12
118;Onze referentie Datum 20 juni 2022;besluit datum;Datum;2022-06-20
118;, Op 9 maart 2022 ontving ik uw verzoek waarin u vraagt om openbaarmaking van informatie.;verzoek ontvangen;ontving ik uw verzoek waarin u vraagt om openbaarmaking van informatie;2022-03-09
118;Op 5 april 2022 heeft u uw verzoek in een e-mail toegelicht.;contact;heeft u uw verzoek in een e-mail toegelicht;2022-04-05
118;Wettelijk kader Op 1 mei 2022 is de Wob ingetrokken en vervangen door de Wet open overheid (Woo).;inwerking treden van Woo;is de Wob ingetrokken en vervangen door de Wet open overheid (Woo);2022-05-01
40;IENW/BSK-2022/222343 Datum 4 oktober 2022;besluit datum;Datum;2022-10-04
40;heer , Bij e-mail van 27 juli 2022 heeft u bij mijn ministerie een verzoek ingediend als bedoeld in artikel 4, eerste lid, van de Wet open overheid (hierna: Woo).;verzoek datum;heeft u bij mijn ministerie een verzoek ingediend;2022-07-27
40;Als tijdvak voor uw verzoek kiest u de periode van 1 juni 2021 tot en met 14 juli 2022 Verloop van de procedure De ontvangst van uw verzoek is schriftelijk bevestigd bij e-mail van 27 juli 2022.;ontvangst verzoek bevestigd;ontvangst van uw verzoek is schriftelijk bevestigd bij e-mail;2022-07-27
40;Op 24 augustus 2022 is per e-mail de beslissing op uw Woo-verzoek met vier weken verdaagd.;beslistermijn verdaagd;is per e-mail de beslissing op uw Woo-verzoek met vier weken verdaagd;2022-08-24
40;Op 31 augustus 2022 is per e-mail de beslistermijn op uw Woo-verzoek met nog twee weken opgeschort in verband met het opvragen van zienswijzen.;beslistermijn verdaagd;is per e-mail de beslistermijn op uw Woo-verzoek met nog twee weken opgeschort in verband met het opvragen van zienswijzen;2022-08-31
40;Zienswijzen Op 30 augustus 2022 zijn derde-belanghebbenden in de gelegenheid gesteld om hun zienwijze naar voren te brengen.;overig;zijn derde-belanghebbenden in de gelegenheid gesteld om hun zienwijze naar voren te brengen;2022-08-30
121;Mail @belastingdienst.nl Datum Betreft: beslissing op verzoek (Woo) 2 mei 2022;besluit datum;Datum Betreft: beslissing op verzoek (Woo);2022-05-02
121;, Behandeld door Op 16 februari 2022 hebben wij van u een bericht ontvangen waarin u namens uw cliënt een beroep doet op de Wob (Wet openbaarheid van bestuur).;verzoek ontvangen;hebben wij van u een bericht ontvangen waarin u namens uw cliënt een beroep doet op de Wob (Wet openbaarheid van bestuur);2022-02-16
121;Procedure Ik heb u op 15 februari 2022 gemaild in het kader van een lopende Wob- beroepsprocedure van uw cliënt.;contact;heb u gemaild in het kader van een lopende Wob- beroepsprocedure van uw cliënt;2022-02-15
121;Vervolgens heeft u op 16 februari 2022 een nieuw Wob-verzoek bij mij ingediend.;overig;nieuw Wob-verzoek bij mij ingediend;2022-02-16
121;Op 16 maart 2022 heb ik de beslistermijn met vier weken verlengd, op 12 april heb ik u geïnformeerd over de laatste stand van zaken en de verwachting uitgesproken dat ik eind april op het verzoek beslis.;beslistermijn verdaagd;heb ik de beslistermijn met vier weken verlengd;2022-03-16
121;Op 16 maart 2022 heb ik de beslistermijn met vier weken verlengd, op 12 april heb ik u geïnformeerd over de laatste stand van zaken en de verwachting uitgesproken dat ik eind april op het verzoek beslis.;contact;heb ik u geïnformeerd over de laatste stand van zaken en de verwachting uitgesproken dat ik eind april op het verzoek beslis;2022-04-12
121;Per 1 mei 2022 is de Wet Open Overheid (hierna: Woo) in werking getreden, deze wet heeft de Wob vervangen.;inwerking treden van Woo;is de Wet Open Overheid (hierna: Woo) in werking getreden, deze wet heeft de Wob vervangen;2022-05-01
80;Datum 28 september 2022;besluit datum;Datum;2022-09-28
80;In uw verzoek van 7 september 2022, door mij ontvangen op dezelfde datum, heeft u OCW gevraagd een document dat eerder beoordeeld was op grond van de Wet openbaarheid van bestuur (Wob) te herbeoordelen op grond van de Wet open overheid (Woo).;verzoek datum;heeft u OCW gevraagd een document dat eerder beoordeeld was op grond van de Wet openbaarheid van bestuur (Wob) te herbeoordelen op grond van de Wet open overheid (Woo);2022-09-07
80;Over uw verzoek is op 7 en 9 september 2022 contact geweest per e-mail.;contact;contact geweest per e-mail;2022-09-09
80;Deze fundering van de verplichte ouderbijdrage is later ook bevestigd in een rechterlijke uitspraak van 7 februari 2018.1 Plaatsing op Internet Dit besluit en de geanonimiseerde nota worden op www.rijksoverheid.nl gepubliceerd.;overig;fundering van de verplichte ouderbijdrage is later ook bevestigd;2018-02-07
0;Directie Noord-Afrika en Midden-Oosten Rijnstraat 8 2515 XP Den Haag Postbus 20061 2500 EB Den Haag Nederland www.rijksoverheid.nl Datum 5 april 2022 Nederland www.nederlandwereldwijd.nl Betreft Reactie;besluit datum;Datum;2022-04-05
0;[...], In uw brief van 28 oktober 2021, ontvangen op 29 oktober 2021, heeft u met een beroep op de Wet openbaarheid van bestuur (hierna: Wob) informatie verzocht over de demonstraties in het kader van de zogenaamde Grote Mars van de Terugkeer, die plaatsvonden in of bij Gaza in 2018 en 2019.;verzoek datum;heeft u met een beroep op de Wet openbaarheid van bestuur (hierna: Wob) informatie verzocht;2021-10-28
0;[...], In uw brief van 28 oktober 2021, ontvangen op 29 oktober 2021, heeft u met een beroep op de Wet openbaarheid van bestuur (hierna: Wob) informatie verzocht over de demonstraties in het kader van de zogenaamde Grote Mars van de Terugkeer, die plaatsvonden in of bij Gaza in 2018 en 2019.;verzoek ontvangen;ontvangen;2021-10-29
0;De ontvangst van uw verzoek is schriftelijk bevestigd bij e-mail van 1 november 2021.;ontvangst verzoek bevestigd;ontvangst van uw verzoek is schriftelijk bevestigd bij e-mail;2021-11-01
0;In de e-mail van 22 november 2021 is de beslistermijn met vier weken verdaagd.;beslistermijn verdaagd;is de beslistermijn met vier weken verdaagd;2021-11-22
0;Bij e-mail van 24 november 2021 werd bevestigd dat u eind februari 2022 een besluit tegemoet zou kunnen zien, hetgeen de heer Jelle-Jochem Duits van dit ministerie telefonisch met u besprak op 23 november 2021.;overig;werd bevestigd dat u eind februari 2022 een besluit tegemoet zou kunnen zien;2021-11-24
0;Bij e-mail van 24 november 2021 werd bevestigd dat u eind februari 2022 een besluit tegemoet zou kunnen zien, hetgeen de heer Jelle-Jochem Duits van dit ministerie telefonisch met u besprak op 23 november 2021.;contact;telefonisch met u besprak;2021-11-23
0;Op 28 februari 2022 werd u per e-mail bericht dat het besluit u eind maart 2022 zou toegaan in verband met het opvragen van zienswijzen van derde partijen.;contact;werd u per e-mail bericht dat het besluit u eind maart 2022 zou toegaan in verband met het opvragen van zienswijzen van derde partijen;2022-02-28
0;Bij e-mail van 31 maart 2022 werd u geïnformeerd dat u het besluit uiterlijk 8 april 2022 zou ontvangen.;contact;werd u geïnformeerd dat u het besluit uiterlijk 8 april 2022 zou ontvangen;2022-03-31
0;Zienswijzen U bent er over geïnformeerd in de e-mail van 28 februari 2022 dat er derde belanghebbenden zijn bij de openbaarmaking van een aantal documenten en dat deze in de gelegenheid zijn gesteld hierover hun zienswijze te geven.;contact;bent er over geïnformeerd in de e-mail dat er derde belanghebbenden zijn bij de openbaarmaking van een aantal documenten en dat deze in de gelegenheid zijn gesteld hierover hun zienswijze te geven;2022-02-28
96;F 070 378 6100 (algemeen) www.rijksoverheid.nl/lnv Datum 20 april 2022;besluit datum;Datum;2022-04-20
96;10.2.e , Bijlage(n) In uw brief van 5 juli 2021, ontvangen op 6 juli 2021, heeft u met een beroep op de Wet openbaarheid van bestuur (hierna: Wob) informatie verzocht over het wetsvoorstel wijziging van de Wet dieren in verband met de uitvoering van de herziene Europese diergezondheidswetgeving.;verzoek datum;heeft u met een beroep op de Wet openbaarheid van bestuur (hierna: Wob) informatie verzocht;2021-07-05
96;10.2.e , Bijlage(n) In uw brief van 5 juli 2021, ontvangen op 6 juli 2021, heeft u met een beroep op de Wet openbaarheid van bestuur (hierna: Wob) informatie verzocht over het wetsvoorstel wijziging van de Wet dieren in verband met de uitvoering van de herziene Europese diergezondheidswetgeving.;verzoek ontvangen;ontvangen;2021-07-06
96;De ontvangst van uw verzoek is schriftelijk bevestigd bij brief van 9 juli 2021, kenmerk DGA-DAD/21181314.;ontvangst verzoek bevestigd;ontvangst van uw verzoek is schriftelijk bevestigd bij brief;2021-07-09
96;Op 11 oktober 2021 heeft u mailcontact gehad met mijn medewerker Lisa Gaster tijdens deze mailwisseling heeft u uw verzoek bijgesteld naar alle correspondentie en informatie betreffende het amendement redelijk doel van de PvdD over de huisvesting van de dieren.;contact;heeft u mailcontact gehad met mijn medewerker Lisa Gaster;2021-10-11
5;Datum: per e-mail en per post verstuurd op 28 februari 2022 uw kenmerk;besluit datum;Datum: per e-mail en per post verstuurd;2022-02-28
5;heren In uw brief van 27 augustus 2019 (ontvangen op 29 augustus 2019) heeft u, met een beroep op de Wet openbaarheid van bestuur (hierna: Wob) informatie verzocht inzake alle rapporten van inspecties die in 2018 zijn gehouden bij instellingen die een vergunning op grond van de Wet op de dierproeven hebben.;verzoek datum;heeft u, met een beroep op de Wet openbaarheid van bestuur (hierna: Wob) informatie verzocht;2019-08-27
5;heren In uw brief van 27 augustus 2019 (ontvangen op 29 augustus 2019) heeft u, met een beroep op de Wet openbaarheid van bestuur (hierna: Wob) informatie verzocht inzake alle rapporten van inspecties die in 2018 zijn gehouden bij instellingen die een vergunning op grond van de Wet op de dierproeven hebben.;verzoek ontvangen;ontvangen;2019-08-29
5;De ontvangst van uw verzoek is schriftelijk bevestigd bij e-mail van 30 augustus 2019.;ontvangst verzoek bevestigd;ontvangst van uw verzoek is schriftelijk bevestigd bij e-mail;2019-08-30
5;Per brief van 24 september 2019 is tevens de beslistermijn met vier weken verdaagd.;beslistermijn verdaagd;is tevens de beslistermijn met vier weken verdaagd;2019-09-24
97;Datum 6 januari 2022 26 februari 2020;besluit datum;Datum;2022-01-06
97;, In uw email van 26 februari 2020 heeft u met een beroep op de Wet openbaarheid van bestuur (hierna: Wob) verzocht om informatie over openbaarmaking van documenten inzake de voorgenomen export van een EUV- chipmachine van ASML naar China.;verzoek datum;heeft u met een beroep op de Wet openbaarheid van bestuur (hierna: Wob) verzocht om informatie;2020-02-26
97;De ontvangst van uw verzoek heb ik u schriftelijk bevestigd bij brief van 4 maart 2020, met kenmerk 2020-0000046488.;ontvangst verzoek bevestigd;ontvangst van uw verzoek heb ik u schriftelijk bevestigd bij brief;2020-03-04
97;Op 25 maart 2020 heeft u middels een mail een bevestiging ontvangen over de opschorting van uw verzoek vanwege de gevolgen van het coronavirus.;beslistermijn verdaagd;heeft u middels een mail een bevestiging ontvangen over de opschorting van uw verzoek vanwege de gevolgen van het coronavirus;2020-03-25
3;Datum 10 augustus 2022;besluit datum;Datum;2022-08-10
3;[...], In uw e-mail van 4 augustus 2022, ontvangen op 4 augustus 2022, heeft u met een beroep op de Wet open overheid (hierna: Woo) verzocht om alle communicatie tussen Nederland en de Secretaris-Generaal van de Raad van Europa die vanwege artikel 15 van het “Verdrag tot bescherming van de rechten van de mens en de fundamentele vrijheden” tot stand is gekomen van 1 januari 2017 tot en met 4 augustus 2022: - Omtrent de afkondiging van noodsituaties.;verzoek datum;heeft u met een beroep op de Wet open overheid (hierna: Woo) verzocht;2022-08-04
3;[...], In uw e-mail van 4 augustus 2022, ontvangen op 4 augustus 2022, heeft u met een beroep op de Wet open overheid (hierna: Woo) verzocht om alle communicatie tussen Nederland en de Secretaris-Generaal van de Raad van Europa die vanwege artikel 15 van het “Verdrag tot bescherming van de rechten van de mens en de fundamentele vrijheden” tot stand is gekomen van 1 januari 2017 tot en met 4 augustus 2022: - Omtrent de afkondiging van noodsituaties.;verzoek ontvangen;ontvangen;2022-08-04
3;De ontvangst van uw verzoek is schriftelijk bevestigd bij e-mail van 9 augustus 2022 met als onderwerp ‘Ontvangstbevestiging van uw Woo verzoek – WOO/4’.;ontvangst verzoek bevestigd;ontvangst van uw verzoek is schriftelijk bevestigd bij e-mai;2022-08-09
10;Per email: www.nvwa.nl Onze referentie TRCNVWA/2022/1301 Datum: verzonden per email op 9 februari 2022;besluit datum;Datum: verzonden per email op;2022-02-09
